year,month,country,category,final_action_date,filing_date
2009,9,Rest-of-World,F1,,2003-05-15
2009,9,Rest-of-World,F2A,,2005-04-15
2009,9,Rest-of-World,F2B,,2001-07-01
2009,9,Rest-of-World,F3,,2000-12-15
2009,9,Rest-of-World,F4,,1999-02-22
2009,9,Rest-of-World,EB1,,2009-09-01
2009,9,Rest-of-World,EB2,,2009-09-01
2009,9,Rest-of-World,EB3,,
2009,9,Rest-of-World,EB-Other,,
2009,9,Rest-of-World,EB4,,
2009,9,Rest-of-World,EB-Religious,,
2009,9,Rest-of-World,EB5,,2009-09-01
2009,9,Rest-of-World,EB5-Targeted-Employment,,2009-09-01
2009,9,China,F1,,2003-05-15
2009,9,China,F2A,,2005-04-15
2009,9,China,F2B,,2001-07-01
2009,9,China,F3,,2000-12-15
2009,9,China,F4,,1999-02-22
2009,9,China,EB1,,2009-09-01
2009,9,China,EB2,,2005-01-08
2009,9,China,EB3,,
2009,9,China,EB-Other,,
2009,9,China,EB4,,
2009,9,China,EB-Religious,,
2009,9,China,EB5,,2009-09-01
2009,9,China,EB5-Targeted-Employment,,2009-09-01
2009,9,India,F1,,2003-05-15
2009,9,India,F2A,,2005-04-15
2009,9,India,F2B,,2001-07-01
2009,9,India,F3,,2000-12-15
2009,9,India,F4,,1999-02-22
2009,9,India,EB1,,2009-09-01
2009,9,India,EB2,,2005-01-08
2009,9,India,EB3,,
2009,9,India,EB-Other,,
2009,9,India,EB4,,
2009,9,India,EB-Religious,,
2009,9,India,EB5,,2009-09-01
2009,9,India,EB5-Targeted-Employment,,2009-09-01
2009,9,Mexico,F1,,1991-01-01
2009,9,Mexico,F2A,,2002-12-22
2009,9,Mexico,F2B,,1992-05-15
2009,9,Mexico,F3,,1991-07-01
2009,9,Mexico,F4,,1995-09-22
2009,9,Mexico,EB1,,2009-09-01
2009,9,Mexico,EB2,,2009-09-01
2009,9,Mexico,EB3,,
2009,9,Mexico,EB-Other,,
2009,9,Mexico,EB4,,
2009,9,Mexico,EB-Religious,,
2009,9,Mexico,EB5,,2009-09-01
2009,9,Mexico,EB5-Targeted-Employment,,2009-09-01
2009,9,Philippines,F1,,1993-09-22
2009,9,Philippines,F2A,,2005-04-15
2009,9,Philippines,F2B,,1998-05-01
2009,9,Philippines,F3,,1991-09-22
2009,9,Philippines,F4,,1986-10-22
2009,9,Philippines,EB1,,2009-09-01
2009,9,Philippines,EB2,,2009-09-01
2009,9,Philippines,EB3,,
2009,9,Philippines,EB-Other,,
2009,9,Philippines,EB4,,
2009,9,Philippines,EB-Religious,,
2009,9,Philippines,EB5,,2009-09-01
2009,9,Philippines,EB5-Targeted-Employment,,2009-09-01
