year,month,country,category,final_action_date,filing_date
2012,3,Rest-of-World,F1,,2005-02-01
2012,3,Rest-of-World,F2A,,2009-07-22
2012,3,Rest-of-World,F2B,,2003-11-15
2012,3,Rest-of-World,F3,,2002-01-01
2012,3,Rest-of-World,F4,,2000-10-08
2012,3,Rest-of-World,EB1,,2012-03-01
2012,3,Rest-of-World,EB2,,2012-03-01
2012,3,Rest-of-World,EB3,,2006-03-15
2012,3,Rest-of-World,EB-Other,,2006-03-15
2012,3,Rest-of-World,EB4,,2012-03-01
2012,3,Rest-of-World,EB-Religious,,2012-03-01
2012,3,Rest-of-World,EB5-Targeted-Employment,,2012-03-01
2012,3,China,F1,,2005-02-01
2012,3,China,F2A,,2009-07-22
2012,3,China,F2B,,2003-11-15
2012,3,China,F3,,2002-01-01
2012,3,China,F4,,2000-10-08
2012,3,China,EB1,,2012-03-01
2012,3,China,EB2,,2010-05-01
2012,3,China,EB3,,2005-01-01
2012,3,China,EB-Other,,2003-04-22
2012,3,China,EB4,,2012-03-01
2012,3,China,EB-Religious,,2012-03-01
2012,3,China,EB5-Targeted-Employment,,2012-03-01
2012,3,India,F1,,2005-02-01
2012,3,India,F2A,,2009-07-22
2012,3,India,F2B,,2003-11-15
2012,3,India,F3,,2002-01-01
2012,3,India,F4,,2000-10-08
2012,3,India,EB1,,2012-03-01
2012,3,India,EB2,,2010-05-01
2012,3,India,EB3,,2002-08-22
2012,3,India,EB-Other,,2002-08-22
2012,3,India,EB4,,2012-03-01
2012,3,India,EB-Religious,,2012-03-01
2012,3,India,EB5-Targeted-Employment,,2012-03-01
2012,3,Mexico,F1,,1993-05-01
2012,3,Mexico,F2A,,2009-07-01
2012,3,Mexico,F2B,,1992-12-01
2012,3,Mexico,F3,,1993-01-08
2012,3,Mexico,F4,,1996-05-22
2012,3,Mexico,EB1,,2012-03-01
2012,3,Mexico,EB2,,2012-03-01
2012,3,Mexico,EB3,,2006-03-15
2012,3,Mexico,EB-Other,,2006-03-15
2012,3,Mexico,EB4,,2012-03-01
2012,3,Mexico,EB-Religious,,2012-03-01
2012,3,Mexico,EB5-Targeted-Employment,,2012-03-01
2012,3,Philippines,F1,,1997-06-22
2012,3,Philippines,F2A,,2009-07-22
2012,3,Philippines,F2B,,2001-12-08
2012,3,Philippines,F3,,1992-07-22
2012,3,Philippines,F4,,1988-12-22
2012,3,Philippines,EB1,,2012-03-01
2012,3,Philippines,EB2,,2012-03-01
2012,3,Philippines,EB3,,2006-03-15
2012,3,Philippines,EB-Other,,2006-03-15
2012,3,Philippines,EB4,,2012-03-01
2012,3,Philippines,EB-Religious,,2012-03-01
2012,3,Philippines,EB5-Targeted-Employment,,2012-03-01
