year,month,country,category,final_action_date,filing_date
2013,12,Rest-of-World,F1,,2006-11-15
2013,12,Rest-of-World,F2A,,2013-09-08
2013,12,Rest-of-World,F2B,,2006-05-01
2013,12,Rest-of-World,F3,,2003-03-08
2013,12,Rest-of-World,F4,,2001-09-08
2013,12,Rest-of-World,EB1,,2013-12-01
2013,12,Rest-of-World,EB2,,2013-12-01
2013,12,Rest-of-World,EB3,,2011-10-01
2013,12,Rest-of-World,EB-Other,,2011-10-01
2013,12,Rest-of-World,EB4,,2013-12-01
2013,12,Rest-of-World,EB-Religious,,2013-12-01
2013,12,Rest-of-World,EB5-Targeted-Employment,,2013-12-01
2013,12,China,F1,,2006-11-15
2013,12,China,F2A,,2013-09-08
2013,12,China,F2B,,2006-05-01
2013,12,China,F3,,2003-03-08
2013,12,China,F4,,2001-09-08
2013,12,China,EB1,,2013-12-01
2013,12,China,EB2,,2008-11-08
2013,12,China,EB3,,2011-10-01
2013,12,China,EB-Other,,2011-10-01
2013,12,China,EB4,,2013-12-01
2013,12,China,EB-Religious,,2013-12-01
2013,12,China,EB5-Targeted-Employment,,2013-12-01
2013,12,India,F1,,2006-11-15
2013,12,India,F2A,,2013-09-08
2013,12,India,F2B,,2006-05-01
2013,12,India,F3,,2003-03-08
2013,12,India,F4,,2001-09-08
2013,12,India,EB1,,2013-12-01
2013,12,India,EB2,,2004-11-15
2013,12,India,EB3,,2003-09-01
2013,12,India,EB-Other,,2003-09-01
2013,12,India,EB4,,2013-12-01
2013,12,India,EB-Religious,,2013-12-01
2013,12,India,EB5-Targeted-Employment,,2013-12-01
2013,12,Mexico,F1,,1993-09-22
2013,12,Mexico,F2A,,2013-09-01
2013,12,Mexico,F2B,,1994-04-01
2013,12,Mexico,F3,,1993-06-01
2013,12,Mexico,F4,,1996-10-22
2013,12,Mexico,EB1,,2013-12-01
2013,12,Mexico,EB2,,2013-12-01
2013,12,Mexico,EB3,,2011-10-01
2013,12,Mexico,EB-Other,,2011-10-01
2013,12,Mexico,EB4,,2013-12-01
2013,12,Mexico,EB-Religious,,2013-12-01
2013,12,Mexico,EB5-Targeted-Employment,,2013-12-01
2013,12,Philippines,F1,,2001-07-01
2013,12,Philippines,F2A,,2013-09-08
2013,12,Philippines,F2B,,2003-03-22
2013,12,Philippines,F3,,1993-01-22
2013,12,Philippines,F4,,1990-06-01
2013,12,Philippines,EB1,,2013-12-01
2013,12,Philippines,EB2,,2013-12-01
2013,12,Philippines,EB3,,2007-01-08
2013,12,Philippines,EB-Other,,2007-01-08
2013,12,Philippines,EB4,,2013-12-01
2013,12,Philippines,EB-Religious,,2013-12-01
2013,12,Philippines,EB5-Targeted-Employment,,2013-12-01
