year,month,country,category,final_action_date,filing_date
2013,2,Rest-of-World,F1,,2006-01-15
2013,2,Rest-of-World,F2A,,2010-10-22
2013,2,Rest-of-World,F2B,,2005-01-15
2013,2,Rest-of-World,F3,,2002-07-08
2013,2,Rest-of-World,F4,,2001-04-15
2013,2,Rest-of-World,EB1,,2013-02-01
2013,2,Rest-of-World,EB2,,2013-02-01
2013,2,Rest-of-World,EB3,,2007-03-15
2013,2,Rest-of-World,EB-Other,,2007-03-15
2013,2,Rest-of-World,EB4,,2013-02-01
2013,2,Rest-of-World,EB-Religious,,2013-02-01
2013,2,Rest-of-World,EB5-Targeted-Employment,,2013-02-01
2013,2,China,F1,,2006-01-15
2013,2,China,F2A,,2010-10-22
2013,2,China,F2B,,2005-01-15
2013,2,China,F3,,2002-07-08
2013,2,China,F4,,2001-04-15
2013,2,China,EB1,,2013-02-01
2013,2,China,EB2,,2008-01-15
2013,2,China,EB3,,2006-11-15
2013,2,China,EB-Other,,2003-07-01
2013,2,China,EB4,,2013-02-01
2013,2,China,EB-Religious,,2013-02-01
2013,2,China,EB5-Targeted-Employment,,2013-02-01
2013,2,India,F1,,2006-01-15
2013,2,India,F2A,,2010-10-22
2013,2,India,F2B,,2005-01-15
2013,2,India,F3,,2002-07-08
2013,2,India,F4,,2001-04-15
2013,2,India,EB1,,2013-02-01
2013,2,India,EB2,,2004-09-01
2013,2,India,EB3,,2002-11-15
2013,2,India,EB-Other,,2002-11-15
2013,2,India,EB4,,2013-02-01
2013,2,India,EB-Religious,,2013-02-01
2013,2,India,EB5-Targeted-Employment,,2013-02-01
2013,2,Mexico,F1,,1993-07-15
2013,2,Mexico,F2A,,2010-10-08
2013,2,Mexico,F2B,,1992-12-15
2013,2,Mexico,F3,,1993-03-08
2013,2,Mexico,F4,,1996-08-01
2013,2,Mexico,EB1,,2013-02-01
2013,2,Mexico,EB2,,2013-02-01
2013,2,Mexico,EB3,,2007-03-15
2013,2,Mexico,EB-Other,,2007-03-15
2013,2,Mexico,EB4,,2013-02-01
2013,2,Mexico,EB-Religious,,2013-02-01
2013,2,Mexico,EB5-Targeted-Employment,,2013-02-01
2013,2,Philippines,F1,,1998-03-08
2013,2,Philippines,F2A,,2010-10-22
2013,2,Philippines,F2B,,2002-05-15
2013,2,Philippines,F3,,1992-08-22
2013,2,Philippines,F4,,1989-06-01
2013,2,Philippines,EB1,,2013-02-01
2013,2,Philippines,EB2,,2013-02-01
2013,2,Philippines,EB3,,2006-08-22
2013,2,Philippines,EB-Other,,2006-08-22
2013,2,Philippines,EB4,,2013-02-01
2013,2,Philippines,EB-Religious,,2013-02-01
2013,2,Philippines,EB5-Targeted-Employment,,2013-02-01
