year,month,country,category,final_action_date,filing_date
2013,1,Rest-of-World,F1,,2005-12-22
2013,1,Rest-of-World,F2A,,2010-09-22
2013,1,Rest-of-World,F2B,,2004-12-08
2013,1,Rest-of-World,F3,,2002-06-22
2013,1,Rest-of-World,F4,,2001-04-08
2013,1,Rest-of-World,EB1,,2013-01-01
2013,1,Rest-of-World,EB2,,2013-01-01
2013,1,Rest-of-World,EB3,,2007-02-01
2013,1,Rest-of-World,EB-Other,,2007-02-01
2013,1,Rest-of-World,EB4,,2013-01-01
2013,1,Rest-of-World,EB-Religious,,2013-01-01
2013,1,Rest-of-World,EB5-Targeted-Employment,,2013-01-01
2013,1,China,F1,,2005-12-22
2013,1,China,F2A,,2010-09-22
2013,1,China,F2B,,2004-12-08
2013,1,China,F3,,2002-06-22
2013,1,China,F4,,2001-04-08
2013,1,China,EB1,,2013-01-01
2013,1,China,EB2,,2007-12-08
2013,1,China,EB3,,2006-09-22
2013,1,China,EB-Other,,2003-07-01
2013,1,China,EB4,,2013-01-01
2013,1,China,EB-Religious,,2013-01-01
2013,1,China,EB5-Targeted-Employment,,2013-01-01
2013,1,India,F1,,2005-12-22
2013,1,India,F2A,,2010-09-22
2013,1,India,F2B,,2004-12-08
2013,1,India,F3,,2002-06-22
2013,1,India,F4,,2001-04-08
2013,1,India,EB1,,2013-01-01
2013,1,India,EB2,,2004-09-01
2013,1,India,EB3,,2002-11-08
2013,1,India,EB-Other,,2002-11-08
2013,1,India,EB4,,2013-01-01
2013,1,India,EB-Religious,,2013-01-01
2013,1,India,EB5-Targeted-Employment,,2013-01-01
2013,1,Mexico,F1,,1993-07-08
2013,1,Mexico,F2A,,2010-09-01
2013,1,Mexico,F2B,,1992-11-22
2013,1,Mexico,F3,,1993-03-08
2013,1,Mexico,F4,,1996-07-22
2013,1,Mexico,EB1,,2013-01-01
2013,1,Mexico,EB2,,2013-01-01
2013,1,Mexico,EB3,,2007-02-01
2013,1,Mexico,EB-Other,,2007-02-01
2013,1,Mexico,EB4,,2013-01-01
2013,1,Mexico,EB-Religious,,2013-01-01
2013,1,Mexico,EB5-Targeted-Employment,,2013-01-01
2013,1,Philippines,F1,,1997-12-22
2013,1,Philippines,F2A,,2010-09-22
2013,1,Philippines,F2B,,2002-04-15
2013,1,Philippines,F3,,1992-08-08
2013,1,Philippines,F4,,1989-04-15
2013,1,Philippines,EB1,,2013-01-01
2013,1,Philippines,EB2,,2013-01-01
2013,1,Philippines,EB3,,2006-08-15
2013,1,Philippines,EB-Other,,2006-08-15
2013,1,Philippines,EB4,,2013-01-01
2013,1,Philippines,EB-Religious,,2013-01-01
2013,1,Philippines,EB5-Targeted-Employment,,2013-01-01
