year,month,country,category,final_action_date,filing_date
2011,11,Rest-of-World,F1,,2004-07-22
2011,11,Rest-of-World,F2A,,2009-02-15
2011,11,Rest-of-World,F2B,,2003-08-01
2011,11,Rest-of-World,F3,,2001-09-22
2011,11,Rest-of-World,F4,,2000-06-15
2011,11,Rest-of-World,EB1,,2011-11-01
2011,11,Rest-of-World,EB2,,2011-11-01
2011,11,Rest-of-World,EB3,,2005-12-22
2011,11,Rest-of-World,EB-Other,,2005-11-15
2011,11,Rest-of-World,EB4,,2011-11-01
2011,11,Rest-of-World,EB-Religious,,2011-11-01
2011,11,Rest-of-World,EB5-Targeted-Employment,,2011-11-01
2011,11,China,F1,,2004-07-22
2011,11,China,F2A,,2009-02-15
2011,11,China,F2B,,2003-08-01
2011,11,China,F3,,2001-09-22
2011,11,China,F4,,2000-06-15
2011,11,China,EB1,,2011-11-01
2011,11,China,EB2,,2007-11-01
2011,11,China,EB3,,2004-08-22
2011,11,China,EB-Other,,2003-04-22
2011,11,China,EB4,,2011-11-01
2011,11,China,EB-Religious,,2011-11-01
2011,11,China,EB5-Targeted-Employment,,2011-11-01
2011,11,India,F1,,2004-07-22
2011,11,India,F2A,,2009-02-15
2011,11,India,F2B,,2003-08-01
2011,11,India,F3,,2001-09-22
2011,11,India,F4,,2000-06-15
2011,11,India,EB1,,2011-11-01
2011,11,India,EB2,,2007-11-01
2011,11,India,EB3,,2002-07-22
2011,11,India,EB-Other,,2002-06-15
2011,11,India,EB4,,2011-11-01
2011,11,India,EB-Religious,,2011-11-01
2011,11,India,EB5-Targeted-Employment,,2011-11-01
2011,11,Mexico,F1,,1993-04-01
2011,11,Mexico,F2A,,2008-12-01
2011,11,Mexico,F2B,,1992-11-22
2011,11,Mexico,F3,,1992-12-08
2011,11,Mexico,F4,,1996-04-22
2011,11,Mexico,EB1,,2011-11-01
2011,11,Mexico,EB2,,2011-11-01
2011,11,Mexico,EB3,,2005-12-22
2011,11,Mexico,EB-Other,,2005-11-15
2011,11,Mexico,EB4,,2011-11-01
2011,11,Mexico,EB-Religious,,2011-11-01
2011,11,Mexico,EB5-Targeted-Employment,,2011-11-01
2011,11,Philippines,F1,,1997-02-08
2011,11,Philippines,F2A,,2009-02-15
2011,11,Philippines,F2B,,2001-07-15
2011,11,Philippines,F3,,1992-06-22
2011,11,Philippines,F4,,1988-08-22
2011,11,Philippines,EB1,,2011-11-01
2011,11,Philippines,EB2,,2011-11-01
2011,11,Philippines,EB3,,2005-12-22
2011,11,Philippines,EB-Other,,2005-11-15
2011,11,Philippines,EB4,,2011-11-01
2011,11,Philippines,EB-Religious,,2011-11-01
2011,11,Philippines,EB5-Targeted-Employment,,2011-11-01
