year,month,country,category,final_action_date,filing_date
2011,2,Rest-of-World,F1,,2005-01-01
2011,2,Rest-of-World,F2A,,2008-01-01
2011,2,Rest-of-World,F2B,,2003-04-15
2011,2,Rest-of-World,F3,,2001-01-01
2011,2,Rest-of-World,F4,,2000-01-01
2011,2,Rest-of-World,EB1,,2011-02-01
2011,2,Rest-of-World,EB2,,2011-02-01
2011,2,Rest-of-World,EB3,,2005-04-01
2011,2,Rest-of-World,EB-Other,,2003-05-01
2011,2,Rest-of-World,EB4,,2011-02-01
2011,2,Rest-of-World,EB-Religious,,2011-02-01
2011,2,Rest-of-World,EB5,,2011-02-01
2011,2,Rest-of-World,EB5-Targeted-Employment,,2011-02-01
2011,2,Rest-of-World,EB5-Pilot-Programs,,2011-02-01
2011,2,China,F1,,2005-01-01
2011,2,China,F2A,,2008-01-01
2011,2,China,F2B,,2003-04-15
2011,2,China,F3,,2001-01-01
2011,2,China,F4,,2000-01-01
2011,2,China,EB1,,2011-02-01
2011,2,China,EB2,,2006-07-01
2011,2,China,EB3,,2004-01-01
2011,2,China,EB-Other,,2003-04-22
2011,2,China,EB4,,2011-02-01
2011,2,China,EB-Religious,,2011-02-01
2011,2,China,EB5,,2011-02-01
2011,2,China,EB5-Targeted-Employment,,2011-02-01
2011,2,China,EB5-Pilot-Programs,,2011-02-01
2011,2,Dominican Republic,F1,,2005-01-01
2011,2,Dominican Republic,F2A,,2008-01-01
2011,2,Dominican Republic,F2B,,1997-01-01
2011,2,Dominican Republic,F3,,2001-01-01
2011,2,Dominican Republic,F4,,2000-01-01
2011,2,Dominican Republic,EB1,,2011-02-01
2011,2,Dominican Republic,EB2,,2011-02-01
2011,2,Dominican Republic,EB3,,2005-04-01
2011,2,Dominican Republic,EB-Other,,2003-05-01
2011,2,Dominican Republic,EB4,,2011-02-01
2011,2,Dominican Republic,EB-Religious,,2011-02-01
2011,2,Dominican Republic,EB5,,2011-02-01
2011,2,Dominican Republic,EB5-Targeted-Employment,,2011-02-01
2011,2,Dominican Republic,EB5-Pilot-Programs,,2011-02-01
2011,2,India,F1,,2005-01-01
2011,2,India,F2A,,2008-01-01
2011,2,India,F2B,,2003-04-15
2011,2,India,F3,,2001-01-01
2011,2,India,F4,,2000-01-01
2011,2,India,EB1,,2011-02-01
2011,2,India,EB2,,2006-05-08
2011,2,India,EB3,,2002-02-22
2011,2,India,EB-Other,,2002-02-22
2011,2,India,EB4,,2011-02-01
2011,2,India,EB-Religious,,2011-02-01
2011,2,India,EB5,,2011-02-01
2011,2,India,EB5-Targeted-Employment,,2011-02-01
2011,2,India,EB5-Pilot-Programs,,2011-02-01
2011,2,Mexico,F1,,1993-01-22
2011,2,Mexico,F2A,,2005-04-01
2011,2,Mexico,F2B,,1992-07-01
2011,2,Mexico,F3,,1992-11-22
2011,2,Mexico,F4,,1996-01-01
2011,2,Mexico,EB1,,2011-02-01
2011,2,Mexico,EB2,,2011-02-01
2011,2,Mexico,EB3,,2003-07-08
2011,2,Mexico,EB-Other,,2003-05-01
2011,2,Mexico,EB4,,2011-02-01
2011,2,Mexico,EB-Religious,,2011-02-01
2011,2,Mexico,EB5,,2011-02-01
2011,2,Mexico,EB5-Targeted-Employment,,2011-02-01
2011,2,Mexico,EB5-Pilot-Programs,,2011-02-01
2011,2,Philippines,F1,,1994-08-01
2011,2,Philippines,F2A,,2008-01-01
2011,2,Philippines,F2B,,1999-06-01
2011,2,Philippines,F3,,1991-10-22
2011,2,Philippines,F4,,1988-01-15
2011,2,Philippines,EB1,,2011-02-01
2011,2,Philippines,EB2,,2011-02-01
2011,2,Philippines,EB3,,2005-04-01
2011,2,Philippines,EB-Other,,2003-05-01
2011,2,Philippines,EB4,,2011-02-01
2011,2,Philippines,EB-Religious,,2011-02-01
2011,2,Philippines,EB5,,2011-02-01
2011,2,Philippines,EB5-Targeted-Employment,,2011-02-01
2011,2,Philippines,EB5-Pilot-Programs,,2011-02-01
