year,month,country,category,final_action_date,filing_date
2011,12,Rest-of-World,F1,,2004-09-01
2011,12,Rest-of-World,F2A,,2009-03-22
2011,12,Rest-of-World,F2B,,2003-08-15
2011,12,Rest-of-World,F3,,2001-10-08
2011,12,Rest-of-World,F4,,2000-07-15
2011,12,Rest-of-World,EB1,,2011-12-01
2011,12,Rest-of-World,EB2,,2011-12-01
2011,12,Rest-of-World,EB3,,2006-01-15
2011,12,Rest-of-World,EB-Other,,2006-01-01
2011,12,Rest-of-World,EB4,,2011-12-01
2011,12,Rest-of-World,EB-Religious,,2011-12-01
2011,12,Rest-of-World,EB5-Targeted-Employment,,2011-12-01
2011,12,China,F1,,2004-09-01
2011,12,China,F2A,,2009-03-22
2011,12,China,F2B,,2003-08-15
2011,12,China,F3,,2001-10-08
2011,12,China,F4,,2000-07-15
2011,12,China,EB1,,2011-12-01
2011,12,China,EB2,,2008-03-15
2011,12,China,EB3,,2004-09-08
2011,12,China,EB-Other,,2003-04-22
2011,12,China,EB4,,2011-12-01
2011,12,China,EB-Religious,,2011-12-01
2011,12,China,EB5-Targeted-Employment,,2011-12-01
2011,12,India,F1,,2004-09-01
2011,12,India,F2A,,2009-03-22
2011,12,India,F2B,,2003-08-15
2011,12,India,F3,,2001-10-08
2011,12,India,F4,,2000-07-15
2011,12,India,EB1,,2011-12-01
2011,12,India,EB2,,2008-03-15
2011,12,India,EB3,,2002-08-01
2011,12,India,EB-Other,,2002-07-22
2011,12,India,EB4,,2011-12-01
2011,12,India,EB-Religious,,2011-12-01
2011,12,India,EB5-Targeted-Employment,,2011-12-01
2011,12,Mexico,F1,,1993-04-08
2011,12,Mexico,F2A,,2009-02-08
2011,12,Mexico,F2B,,1992-11-22
2011,12,Mexico,F3,,1992-12-15
2011,12,Mexico,F4,,1996-05-01
2011,12,Mexico,EB1,,2011-12-01
2011,12,Mexico,EB2,,2011-12-01
2011,12,Mexico,EB3,,2006-01-15
2011,12,Mexico,EB-Other,,2006-01-01
2011,12,Mexico,EB4,,2011-12-01
2011,12,Mexico,EB-Religious,,2011-12-01
2011,12,Mexico,EB5-Targeted-Employment,,2011-12-01
2011,12,Philippines,F1,,1997-03-01
2011,12,Philippines,F2A,,2009-03-22
2011,12,Philippines,F2B,,2001-08-15
2011,12,Philippines,F3,,1992-07-08
2011,12,Philippines,F4,,1988-09-08
2011,12,Philippines,EB1,,2011-12-01
2011,12,Philippines,EB2,,2011-12-01
2011,12,Philippines,EB3,,2006-01-15
2011,12,Philippines,EB-Other,,2006-01-01
2011,12,Philippines,EB4,,2011-12-01
2011,12,Philippines,EB-Religious,,2011-12-01
2011,12,Philippines,EB5-Targeted-Employment,,2011-12-01
