year,month,country,category,final_action_date,filing_date
2003,8,Rest-of-World,F1,,2000-02-01
2003,8,Rest-of-World,F2A,,1998-07-01
2003,8,Rest-of-World,F2B,,1995-01-15
2003,8,Rest-of-World,F3,,1997-05-01
2003,8,Rest-of-World,F4,,1991-09-22
2003,8,Rest-of-World,EB1,,2003-08-01
2003,8,Rest-of-World,EB2,,2003-08-01
2003,8,Rest-of-World,EB3,,2003-08-01
2003,8,Rest-of-World,EB-Other,,2003-08-01
2003,8,Rest-of-World,EB4,,2003-08-01
2003,8,Rest-of-World,EB-Religious,,2003-08-01
2003,8,Rest-of-World,EB5,,2003-08-01
2003,8,Rest-of-World,EB5-Targeted-Employment,,2003-08-01
2003,8,India,F1,,2000-02-01
2003,8,India,F2A,,1998-07-01
2003,8,India,F2B,,1995-01-15
2003,8,India,F3,,1997-05-01
2003,8,India,F4,,1990-05-22
2003,8,India,EB1,,2003-08-01
2003,8,India,EB2,,2003-08-01
2003,8,India,EB3,,2003-08-01
2003,8,India,EB-Other,,2003-08-01
2003,8,India,EB4,,2003-08-01
2003,8,India,EB-Religious,,2003-08-01
2003,8,India,EB5,,2003-08-01
2003,8,India,EB5-Targeted-Employment,,2003-08-01
2003,8,Mexico,F1,,1994-07-15
2003,8,Mexico,F2A,,1996-01-15
2003,8,Mexico,F2B,,1991-11-22
2003,8,Mexico,F3,,1994-05-22
2003,8,Mexico,F4,,1991-09-22
2003,8,Mexico,EB1,,2003-08-01
2003,8,Mexico,EB2,,2003-08-01
2003,8,Mexico,EB3,,2003-08-01
2003,8,Mexico,EB-Other,,2003-08-01
2003,8,Mexico,EB4,,2003-08-01
2003,8,Mexico,EB-Religious,,2003-08-01
2003,8,Mexico,EB5,,2003-08-01
2003,8,Mexico,EB5-Targeted-Employment,,2003-08-01
2003,8,Philippines,F1,,1989-03-22
2003,8,Philippines,F2A,,1998-07-01
2003,8,Philippines,F2B,,1995-01-15
2003,8,Philippines,F3,,1988-03-22
2003,8,Philippines,F4,,1981-03-01
2003,8,Philippines,EB1,,2003-08-01
2003,8,Philippines,EB2,,2003-08-01
2003,8,Philippines,EB3,,2003-08-01
2003,8,Philippines,EB-Other,,2003-08-01
2003,8,Philippines,EB4,,2003-08-01
2003,8,Philippines,EB-Religious,,2003-08-01
2003,8,Philippines,EB5,,2003-08-01
2003,8,Philippines,EB5-Targeted-Employment,,2003-08-01
