year,month,country,category,final_action_date,filing_date
2002,7,Rest-of-World,F1,,1995-07-01
2002,7,Rest-of-World,F2A,,1997-04-15
2002,7,Rest-of-World,F2B,,1993-11-01
2002,7,Rest-of-World,F3,,1996-07-22
2002,7,Rest-of-World,F4,,1990-05-22
2002,7,Rest-of-World,EB1,,2002-07-01
2002,7,Rest-of-World,EB2,,2002-07-01
2002,7,Rest-of-World,EB3,,2002-07-01
2002,7,Rest-of-World,EB-Other,,2002-07-01
2002,7,Rest-of-World,EB4,,2002-07-01
2002,7,Rest-of-World,EB-Religious,,2002-07-01
2002,7,Rest-of-World,EB5,,2002-07-01
2002,7,Rest-of-World,EB5-Targeted-Employment,,2002-07-01
2002,7,India,F1,,1995-07-01
2002,7,India,F2A,,1997-04-15
2002,7,India,F2B,,1993-11-01
2002,7,India,F3,,1996-07-22
2002,7,India,F4,,1990-05-22
2002,7,India,EB1,,2002-07-01
2002,7,India,EB2,,2002-07-01
2002,7,India,EB3,,2002-07-01
2002,7,India,EB-Other,,2002-07-01
2002,7,India,EB4,,2002-07-01
2002,7,India,EB-Religious,,2002-07-01
2002,7,India,EB5,,2002-07-01
2002,7,India,EB5-Targeted-Employment,,2002-07-01
2002,7,Mexico,F1,,
2002,7,Mexico,F2A,,1994-11-22
2002,7,Mexico,F2B,,
2002,7,Mexico,F3,,1992-07-15
2002,7,Mexico,F4,,1990-03-22
2002,7,Mexico,EB1,,2002-07-01
2002,7,Mexico,EB2,,2002-07-01
2002,7,Mexico,EB3,,2002-07-01
2002,7,Mexico,EB-Other,,2002-07-01
2002,7,Mexico,EB4,,2002-07-01
2002,7,Mexico,EB-Religious,,2002-07-01
2002,7,Mexico,EB5,,2002-07-01
2002,7,Mexico,EB5-Targeted-Employment,,2002-07-01
2002,7,Philippines,F1,,1989-11-01
2002,7,Philippines,F2A,,1997-04-15
2002,7,Philippines,F2B,,1993-11-01
2002,7,Philippines,F3,,1989-03-01
2002,7,Philippines,F4,,1981-04-15
2002,7,Philippines,EB1,,2002-07-01
2002,7,Philippines,EB2,,2002-07-01
2002,7,Philippines,EB3,,2002-07-01
2002,7,Philippines,EB-Other,,2002-07-01
2002,7,Philippines,EB4,,2002-07-01
2002,7,Philippines,EB-Religious,,2002-07-01
2002,7,Philippines,EB5,,2002-07-01
2002,7,Philippines,EB5-Targeted-Employment,,2002-07-01
