year,month,country,category,final_action_date,filing_date
2004,1,Rest-of-World,F1,,2000-08-01
2004,1,Rest-of-World,F2A,,1999-01-01
2004,1,Rest-of-World,F2B,,1995-05-08
2004,1,Rest-of-World,F3,,1997-08-22
2004,1,Rest-of-World,F4,,1992-02-22
2004,1,Rest-of-World,EB1,,2004-01-01
2004,1,Rest-of-World,EB2,,2004-01-01
2004,1,Rest-of-World,EB3,,2004-01-01
2004,1,Rest-of-World,EB-Other,,2004-01-01
2004,1,Rest-of-World,EB4,,2004-01-01
2004,1,Rest-of-World,EB-Religious,,2004-01-01
2004,1,Rest-of-World,EB5,,2004-01-01
2004,1,Rest-of-World,EB5-Targeted-Employment,,2004-01-01
2004,1,India,F1,,2000-08-01
2004,1,India,F2A,,1999-01-01
2004,1,India,F2B,,1995-05-08
2004,1,India,F3,,1997-08-22
2004,1,India,F4,,1990-11-22
2004,1,India,EB1,,2004-01-01
2004,1,India,EB2,,2004-01-01
2004,1,India,EB3,,2004-01-01
2004,1,India,EB-Other,,2004-01-01
2004,1,India,EB4,,2004-01-01
2004,1,India,EB-Religious,,2004-01-01
2004,1,India,EB5,,2004-01-01
2004,1,India,EB5-Targeted-Employment,,2004-01-01
2004,1,Mexico,F1,,1994-10-15
2004,1,Mexico,F2A,,1996-06-01
2004,1,Mexico,F2B,,1991-12-08
2004,1,Mexico,F3,,1994-11-22
2004,1,Mexico,F4,,1992-02-22
2004,1,Mexico,EB1,,2004-01-01
2004,1,Mexico,EB2,,2004-01-01
2004,1,Mexico,EB3,,2004-01-01
2004,1,Mexico,EB-Other,,2004-01-01
2004,1,Mexico,EB4,,2004-01-01
2004,1,Mexico,EB-Religious,,2004-01-01
2004,1,Mexico,EB5,,2004-01-01
2004,1,Mexico,EB5-Targeted-Employment,,2004-01-01
2004,1,Philippines,F1,,1989-12-22
2004,1,Philippines,F2A,,1999-01-01
2004,1,Philippines,F2B,,1995-05-08
2004,1,Philippines,F3,,1989-09-01
2004,1,Philippines,F4,,1981-12-22
2004,1,Philippines,EB1,,2004-01-01
2004,1,Philippines,EB2,,2004-01-01
2004,1,Philippines,EB3,,2004-01-01
2004,1,Philippines,EB-Other,,2004-01-01
2004,1,Philippines,EB4,,2004-01-01
2004,1,Philippines,EB-Religious,,2004-01-01
2004,1,Philippines,EB5,,2004-01-01
2004,1,Philippines,EB5-Targeted-Employment,,2004-01-01
