year,month,country,category,final_action_date,filing_date
2004,9,Rest-of-World,F1,,2000-10-22
2004,9,Rest-of-World,F2A,,2000-04-15
2004,9,Rest-of-World,F2B,,1995-07-01
2004,9,Rest-of-World,F3,,1997-10-15
2004,9,Rest-of-World,F4,,1992-08-15
2004,9,Rest-of-World,EB1,,2004-09-01
2004,9,Rest-of-World,EB2,,2004-09-01
2004,9,Rest-of-World,EB3,,2004-09-01
2004,9,Rest-of-World,EB-Other,,2004-09-01
2004,9,Rest-of-World,EB4,,2004-09-01
2004,9,Rest-of-World,EB-Religious,,2004-09-01
2004,9,Rest-of-World,EB5,,2004-09-01
2004,9,Rest-of-World,EB5-Targeted-Employment,,2004-09-01
2004,9,India,F1,,2000-10-22
2004,9,India,F2A,,2000-04-15
2004,9,India,F2B,,1995-07-01
2004,9,India,F3,,1997-10-15
2004,9,India,F4,,1991-09-22
2004,9,India,EB1,,2004-09-01
2004,9,India,EB2,,2004-09-01
2004,9,India,EB3,,2004-09-01
2004,9,India,EB-Other,,2004-09-01
2004,9,India,EB4,,2004-09-01
2004,9,India,EB-Religious,,2004-09-01
2004,9,India,EB5,,2004-09-01
2004,9,India,EB5-Targeted-Employment,,2004-09-01
2004,9,Mexico,F1,,1992-01-01
2004,9,Mexico,F2A,,1997-09-15
2004,9,Mexico,F2B,,1991-09-01
2004,9,Mexico,F3,,1992-05-01
2004,9,Mexico,F4,,1992-08-15
2004,9,Mexico,EB1,,2004-09-01
2004,9,Mexico,EB2,,2004-09-01
2004,9,Mexico,EB3,,2004-09-01
2004,9,Mexico,EB-Other,,2004-09-01
2004,9,Mexico,EB4,,2004-09-01
2004,9,Mexico,EB-Religious,,2004-09-01
2004,9,Mexico,EB5,,2004-09-01
2004,9,Mexico,EB5-Targeted-Employment,,2004-09-01
2004,9,Philippines,F1,,1990-07-15
2004,9,Philippines,F2A,,2000-04-15
2004,9,Philippines,F2B,,1995-07-01
2004,9,Philippines,F3,,1987-08-22
2004,9,Philippines,F4,,1982-03-22
2004,9,Philippines,EB1,,2004-09-01
2004,9,Philippines,EB2,,2004-09-01
2004,9,Philippines,EB3,,2004-09-01
2004,9,Philippines,EB-Other,,2004-09-01
2004,9,Philippines,EB4,,2004-09-01
2004,9,Philippines,EB-Religious,,2004-09-01
2004,9,Philippines,EB5,,2004-09-01
2004,9,Philippines,EB5-Targeted-Employment,,2004-09-01
