year,month,country,category,final_action_date,filing_date
2025,11,Rest-of-World,F1,2016-11-08,2017-09-01
2025,11,Rest-of-World,F2A,2024-02-01,2025-10-22
2025,11,Rest-of-World,F2B,2016-12-01,2017-03-08
2025,11,Rest-of-World,F3,2011-09-08,2012-07-22
2025,11,Rest-of-World,F4,2008-01-08,2009-03-01
2025,11,Rest-of-World,EB1,2025-11-01,2025-11-01
2025,11,Rest-of-World,EB2,2023-12-01,2024-07-15
2025,11,Rest-of-World,EB3,2023-04-01,2023-07-01
2025,11,Rest-of-World,EB-Other,2021-07-15,2021-12-01
2025,11,Rest-of-World,EB4,2020-07-01,2021-02-15
2025,11,Rest-of-World,EB-Religious,,
2025,11,Rest-of-World,EB5-Unreserved,2025-11-01,2025-11-01
2025,11,Rest-of-World,EB5-Rural,2025-11-01,2025-11-01
2025,11,Rest-of-World,EB5-High-Unemployment,2025-11-01,2025-11-01
2025,11,Rest-of-World,EB5-Infrastructure,2025-11-01,2025-11-01
2025,11,China,F1,2016-11-08,2017-09-01
2025,11,China,F2A,2024-02-01,2025-10-22
2025,11,China,F2B,2016-12-01,2017-03-08
2025,11,China,F3,2011-09-08,2012-07-22
2025,11,China,F4,2008-01-08,2009-03-01
2025,11,China,EB1,2022-12-22,2023-05-15
2025,11,China,EB2,2021-04-01,2021-12-01
2025,11,China,EB3,2021-03-01,2022-01-01
2025,11,China,EB-Other,2017-12-01,2018-10-01
2025,11,China,EB4,2020-07-01,2021-02-15
2025,11,China,EB-Religious,,
2025,11,China,EB5-Unreserved,2015-12-08,2016-07-01
2025,11,China,EB5-Rural,2025-11-01,2025-11-01
2025,11,China,EB5-High-Unemployment,2025-11-01,2025-11-01
2025,11,China,EB5-Infrastructure,2025-11-01,2025-11-01
2025,11,India,F1,2016-11-08,2017-09-01
2025,11,India,F2A,2024-02-01,2025-10-22
2025,11,India,F2B,2016-12-01,2017-03-08
2025,11,India,F3,2011-09-08,2012-07-22
2025,11,India,F4,2006-11-01,2006-12-15
2025,11,India,EB1,2022-02-15,2023-04-15
2025,11,India,EB2,2013-04-01,2013-12-01
2025,11,India,EB3,2013-08-22,2014-08-15
2025,11,India,EB-Other,2013-08-22,2014-08-15
2025,11,India,EB4,2020-07-01,2021-02-15
2025,11,India,EB-Religious,,
2025,11,India,EB5-Unreserved,2021-02-01,2022-04-01
2025,11,India,EB5-Rural,2025-11-01,2025-11-01
2025,11,India,EB5-High-Unemployment,2025-11-01,2025-11-01
2025,11,India,EB5-Infrastructure,2025-11-01,2025-11-01
2025,11,Mexico,F1,2005-11-22,2007-03-01
2025,11,Mexico,F2A,2023-02-01,2025-10-22
2025,11,Mexico,F2B,2007-12-15,2009-05-15
2025,11,Mexico,F3,2001-05-01,2001-07-01
2025,11,Mexico,F4,2001-04-08,2001-04-30
2025,11,Mexico,EB1,2025-11-01,2025-11-01
2025,11,Mexico,EB2,2023-12-01,2024-07-15
2025,11,Mexico,EB3,2023-04-01,2023-07-01
2025,11,Mexico,EB-Other,2021-07-15,2021-12-01
2025,11,Mexico,EB4,2020-07-01,2021-02-15
2025,11,Mexico,EB-Religious,,
2025,11,Mexico,EB5-Unreserved,2025-11-01,2025-11-01
2025,11,Mexico,EB5-Rural,2025-11-01,2025-11-01
2025,11,Mexico,EB5-High-Unemployment,2025-11-01,2025-11-01
2025,11,Mexico,EB5-Infrastructure,2025-11-01,2025-11-01
2025,11,Philippines,F1,2013-01-22,2015-04-22
2025,11,Philippines,F2A,2024-02-01,2025-10-22
2025,11,Philippines,F2B,2012-10-01,2013-10-01
2025,11,Philippines,F3,2004-09-22,2005-11-01
2025,11,Philippines,F4,2006-03-22,2008-01-01
2025,11,Philippines,EB1,2025-11-01,2025-11-01
2025,11,Philippines,EB2,2023-12-01,2024-07-15
2025,11,Philippines,EB3,2023-04-01,2023-07-01
2025,11,Philippines,EB-Other,2021-07-15,2021-12-01
2025,11,Philippines,EB4,2020-07-01,2021-02-15
2025,11,Philippines,EB-Religious,,
2025,11,Philippines,EB5-Unreserved,2025-11-01,2025-11-01
2025,11,Philippines,EB5-Rural,2025-11-01,2025-11-01
2025,11,Philippines,EB5-High-Unemployment,2025-11-01,2025-11-01
2025,11,Philippines,EB5-Infrastructure,2025-11-01,2025-11-01
