year,month,country,category,final_action_date,filing_date
2014,5,Rest-of-World,F1,,2007-03-08
2014,5,Rest-of-World,F2A,,2013-09-08
2014,5,Rest-of-World,F2B,,2007-02-01
2014,5,Rest-of-World,F3,,2003-09-01
2014,5,Rest-of-World,F4,,2001-12-08
2014,5,Rest-of-World,EB1,,2014-05-01
2014,5,Rest-of-World,EB2,,2014-05-01
2014,5,Rest-of-World,EB3,,2012-10-01
2014,5,Rest-of-World,EB-Other,,2012-10-01
2014,5,Rest-of-World,EB4,,2014-05-01
2014,5,Rest-of-World,EB-Religious,,2014-05-01
2014,5,Rest-of-World,EB5-Targeted-Employment,,2014-05-01
2014,5,China,F1,,2007-03-08
2014,5,China,F2A,,2013-09-08
2014,5,China,F2B,,2007-02-01
2014,5,China,F3,,2003-09-01
2014,5,China,F4,,2001-12-08
2014,5,China,EB1,,2014-05-01
2014,5,China,EB2,,2009-04-15
2014,5,China,EB3,,2012-10-01
2014,5,China,EB-Other,,2012-10-01
2014,5,China,EB4,,2014-05-01
2014,5,China,EB-Religious,,2014-05-01
2014,5,China,EB5-Targeted-Employment,,2014-05-01
2014,5,India,F1,,2007-03-08
2014,5,India,F2A,,2013-09-08
2014,5,India,F2B,,2007-02-01
2014,5,India,F3,,2003-09-01
2014,5,India,F4,,2001-12-08
2014,5,India,EB1,,2014-05-01
2014,5,India,EB2,,2004-11-15
2014,5,India,EB3,,2003-10-01
2014,5,India,EB-Other,,2003-10-01
2014,5,India,EB4,,2014-05-01
2014,5,India,EB-Religious,,2014-05-01
2014,5,India,EB5-Targeted-Employment,,2014-05-01
2014,5,Mexico,F1,,1993-11-15
2014,5,Mexico,F2A,,2012-04-15
2014,5,Mexico,F2B,,1993-05-15
2014,5,Mexico,F3,,1993-07-01
2014,5,Mexico,F4,,1996-12-01
2014,5,Mexico,EB1,,2014-05-01
2014,5,Mexico,EB2,,2014-05-01
2014,5,Mexico,EB3,,2012-10-01
2014,5,Mexico,EB-Other,,2012-10-01
2014,5,Mexico,EB4,,2014-05-01
2014,5,Mexico,EB-Religious,,2014-05-01
2014,5,Mexico,EB5-Targeted-Employment,,2014-05-01
2014,5,Philippines,F1,,2002-02-01
2014,5,Philippines,F2A,,2013-09-08
2014,5,Philippines,F2B,,2003-06-22
2014,5,Philippines,F3,,1993-03-01
2014,5,Philippines,F4,,1990-11-01
2014,5,Philippines,EB1,,2014-05-01
2014,5,Philippines,EB2,,2014-05-01
2014,5,Philippines,EB3,,2007-11-01
2014,5,Philippines,EB-Other,,2007-11-01
2014,5,Philippines,EB4,,2014-05-01
2014,5,Philippines,EB-Religious,,2014-05-01
2014,5,Philippines,EB5-Targeted-Employment,,2014-05-01
